BandCenters
1313.8156495
1318.8256494999998
1323.8356495
1328.8456495
1333.8556495
1338.8556494999998
1343.8656495
1348.8756495
1353.8856495
1358.8956495
1363.9056495
1368.9156495000002
1373.9256495
1378.9256495
1383.9356495
1388.9456495000002
1393.9556495000002
1398.9656495
1403.9756495
1408.9856495
1413.9856495000001
1418.9956495
1424.0056495
1429.0156494999999
1434.0256495
1439.0356495
1444.0456495
1449.0556495
1454.0556495
1459.0656495
1464.0756495
1469.0856495
1474.0956495
1479.1056494999998
1484.1156495
1489.1156495
1494.1256495
1499.1356495
1504.1456495
1509.1556495
1514.1656495
1519.1756495
1524.1856495
1529.1856495
1534.1956495
1539.2056495
1544.2156495
1549.2256495000001
1554.2356495000001
1559.2456495
1564.2456495
1569.2556495000001
1574.2656495
1579.2756495
1584.2856494999999
1589.2956494999999
1594.3056495
1599.3156495
1604.3156494999998
1609.3256494999998
1614.3356495
1619.3456495
1624.3556495
1629.3656495
1634.3756495
1639.3756495
1644.3856495
1649.3956495
1654.4056495
1659.4156495000002
1664.4256495
1669.4356495
1674.4456495
1679.4456495000002
1684.4556495
1689.4656495
1694.4756495
1699.4856495
1704.4956495000001
1709.5056495000001
1714.5056495
1719.5156494999999
1724.5256495
1729.5356495
1734.5456495
1739.5556495
1744.5656494999998
1749.5756495
1754.5756495
1759.5856495
1764.5956494999998
1769.6056495
1774.6156495
1779.6256495
1784.6356495
1789.6356495
1794.6456495
1799.6556495
1804.6656495
1809.6756495
1814.6856495000002
1819.6956495000002
1824.7056495
1829.7056495
1834.7156495000002
1839.7256495000001
1844.7356495
1849.7456495
1854.7556495
1859.7656494999999
1864.7756495
1869.7756494999999
1874.7856494999999
1879.7956495
1884.8056495
1889.8156495
1894.8256495
1899.8356495
1904.8356495
1909.8456495
1914.8556495
1919.8656495
1924.8756495
1929.8856495
1934.8956495
1939.9056495
1944.9056495000002
1949.9156495
1954.9256495
1959.9356495
1964.9456495
1969.9556495
1974.9656495000002
1979.9656495
1984.9756495
1989.9856495
1994.9956495000001
2000.0056495
2005.0156495
2010.0256495
2015.0356495
2020.0356495
2025.0456495
2030.0556494999998
2035.0656494999998
2040.0756494999998
2045.0856494999998
2050.0956494999996
2055.0956495
2060.1056495000003
2065.1156495
2070.1256495
2075.1356495
2080.1456494999998
2085.1556495
2090.1656494999997
2095.1656495
2100.1756495
2105.1856495
2110.1956495
2115.2056495
2120.2156495
2125.2256495
2130.2256494999997
2135.2356495000004
2140.2456495
2145.2556495000003
2150.2656495
2155.2756495
2160.2856495
2165.2956495
2170.2956495
2175.3056494999996
2180.3156495
2185.3256495
2190.3356495000003
2195.3456495
2200.3556495000003
2205.3556495
2210.3656495
2215.3756495
2220.3856495
2225.3956494999998
2230.4056495
2235.4156495
2240.4256495
2245.4256495
2250.4356495
2255.4456495
2260.4556494999997
2265.4656495
2270.4756494999997
2275.4856495000004
2280.4856495
2285.4956495
2290.5056495
2295.5156495
2300.5256495
2305.5356495
2310.5456495
2315.5556494999996
2320.5556495
2325.5656495000003
2330.5756495
2335.5856495
2340.5956495
2345.6056495
2350.6156495
2355.6156495
2360.6256495000002
2365.6356495
2370.6456495
2375.6556495
2380.6656495
2385.6756495
2390.6856495
2395.6856494999997
2400.6956495
2405.7056495
2410.7156495000004
2415.7256495
2420.7356495
2425.7456495
2430.7456495
2435.7556495
2440.7656494999997
2445.7756495
2450.7856495
2455.7956495000003
2460.8056495
2465.8156495000003
2470.8156495
2475.8256495
2480.8356495
2485.8456495
2490.8556495
2495.8656494999996
2500.8756495000002
